"Plot Title: PycnoFeeding_TankY5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10893408, SEN S/N: 10893408)","Coupler Detached (LGR S/N: 10893408)","Coupler Attached (LGR S/N: 10893408)","Host Connected (LGR S/N: 10893408)","Stopped (LGR S/N: 10893408)","End Of File (LGR S/N: 10893408)"
101,2022/09/29 23:07:30,11.053,,,,,
102,2022/09/29 23:12:30,11.053,,,,,
103,2022/09/29 23:17:30,11.053,,,,,
104,2022/09/29 23:22:30,11.053,,,,,
105,2022/09/29 23:27:30,11.053,,,,,
106,2022/09/29 23:32:30,11.053,,,,,
107,2022/09/29 23:37:30,11.053,,,,,
108,2022/09/29 23:42:30,11.053,,,,,
109,2022/09/29 23:47:30,11.053,,,,,
110,2022/09/29 23:52:30,11.053,,,,,
111,2022/09/29 23:57:30,11.053,,,,,
112,2022/09/30 00:02:30,11.053,,,,,
113,2022/09/30 00:07:30,11.078,,,,,
114,2022/09/30 00:12:30,11.078,,,,,
115,2022/09/30 00:17:30,11.078,,,,,
116,2022/09/30 00:22:30,11.078,,,,,
117,2022/09/30 00:27:30,11.078,,,,,
118,2022/09/30 00:32:30,11.078,,,,,
119,2022/09/30 00:37:30,11.078,,,,,
120,2022/09/30 00:42:30,11.078,,,,,
121,2022/09/30 00:47:30,11.078,,,,,
122,2022/09/30 00:52:30,11.078,,,,,
123,2022/09/30 00:57:30,11.078,,,,,
124,2022/09/30 01:02:30,11.078,,,,,
125,2022/09/30 01:07:30,11.078,,,,,
126,2022/09/30 01:12:30,11.053,,,,,
127,2022/09/30 01:17:30,11.053,,,,,
128,2022/09/30 01:22:30,11.053,,,,,
129,2022/09/30 01:27:30,11.053,,,,,
130,2022/09/30 01:32:30,11.053,,,,,
131,2022/09/30 01:37:30,11.053,,,,,
132,2022/09/30 01:42:30,11.053,,,,,
133,2022/09/30 01:47:30,11.053,,,,,
134,2022/09/30 01:52:30,11.053,,,,,
135,2022/09/30 01:57:30,11.053,,,,,
136,2022/09/30 02:02:30,11.078,,,,,
137,2022/09/30 02:07:30,11.078,,,,,
138,2022/09/30 02:12:30,11.078,,,,,
139,2022/09/30 02:17:30,11.078,,,,,
140,2022/09/30 02:22:30,11.078,,,,,
141,2022/09/30 02:27:30,11.078,,,,,
142,2022/09/30 02:32:30,11.078,,,,,
143,2022/09/30 02:37:30,11.078,,,,,
144,2022/09/30 02:42:30,11.078,,,,,
145,2022/09/30 02:47:30,11.078,,,,,
146,2022/09/30 02:52:30,11.078,,,,,
147,2022/09/30 02:57:30,11.078,,,,,
148,2022/09/30 03:02:30,11.078,,,,,
149,2022/09/30 03:07:30,11.078,,,,,
150,2022/09/30 03:12:30,11.078,,,,,
151,2022/09/30 03:17:30,11.078,,,,,
152,2022/09/30 03:22:30,11.078,,,,,
153,2022/09/30 03:27:30,11.102,,,,,
154,2022/09/30 03:32:30,11.102,,,,,
155,2022/09/30 03:37:30,11.102,,,,,
156,2022/09/30 03:42:30,11.102,,,,,
157,2022/09/30 03:47:30,11.102,,,,,
158,2022/09/30 03:52:30,11.102,,,,,
159,2022/09/30 03:57:30,11.102,,,,,
160,2022/09/30 04:02:30,11.102,,,,,
161,2022/09/30 04:07:30,11.102,,,,,
162,2022/09/30 04:12:30,11.102,,,,,
163,2022/09/30 04:17:30,11.102,,,,,
164,2022/09/30 04:22:30,11.102,,,,,
165,2022/09/30 04:27:30,11.102,,,,,
166,2022/09/30 04:32:30,11.102,,,,,
167,2022/09/30 04:37:30,11.102,,,,,
168,2022/09/30 04:42:30,11.102,,,,,
169,2022/09/30 04:47:30,11.102,,,,,
170,2022/09/30 04:52:30,11.102,,,,,
171,2022/09/30 04:57:30,11.102,,,,,
172,2022/09/30 05:02:30,11.102,,,,,
173,2022/09/30 05:07:30,11.078,,,,,
174,2022/09/30 05:12:30,11.078,,,,,
175,2022/09/30 05:17:30,11.053,,,,,
176,2022/09/30 05:22:30,11.053,,,,,
177,2022/09/30 05:27:30,11.053,,,,,
178,2022/09/30 05:32:30,11.029,,,,,
179,2022/09/30 05:37:30,11.029,,,,,
180,2022/09/30 05:42:30,11.005,,,,,
181,2022/09/30 05:47:30,11.005,,,,,
182,2022/09/30 05:52:30,11.005,,,,,
183,2022/09/30 05:57:30,11.005,,,,,
184,2022/09/30 06:02:30,11.005,,,,,
185,2022/09/30 06:07:30,11.005,,,,,
186,2022/09/30 06:12:30,10.980,,,,,
187,2022/09/30 06:17:30,10.980,,,,,
188,2022/09/30 06:22:30,10.980,,,,,
189,2022/09/30 06:27:30,10.980,,,,,
190,2022/09/30 06:32:30,10.980,,,,,
191,2022/09/30 06:37:30,10.980,,,,,
192,2022/09/30 06:42:30,10.980,,,,,
193,2022/09/30 06:47:30,10.956,,,,,
194,2022/09/30 06:52:30,10.956,,,,,
195,2022/09/30 06:57:30,10.956,,,,,
196,2022/09/30 07:02:30,10.956,,,,,
197,2022/09/30 07:07:30,10.956,,,,,
198,2022/09/30 07:12:30,10.956,,,,,
199,2022/09/30 07:17:30,10.956,,,,,
200,2022/09/30 07:22:30,10.956,,,,,
201,2022/09/30 07:27:30,10.956,,,,,
202,2022/09/30 07:32:30,10.956,,,,,
203,2022/09/30 07:37:30,10.956,,,,,
204,2022/09/30 07:42:30,10.956,,,,,
205,2022/09/30 07:47:30,10.932,,,,,
206,2022/09/30 07:52:30,10.932,,,,,
207,2022/09/30 07:57:30,10.932,,,,,
208,2022/09/30 08:02:30,10.932,,,,,
209,2022/09/30 08:07:30,10.932,,,,,
210,2022/09/30 08:12:30,10.932,,,,,
211,2022/09/30 08:17:30,10.932,,,,,
212,2022/09/30 08:22:30,10.932,,,,,
213,2022/09/30 08:27:30,10.932,,,,,
214,2022/09/30 08:32:30,10.932,,,,,
215,2022/09/30 08:37:30,10.956,,,,,
216,2022/09/30 08:42:30,10.956,,,,,
217,2022/09/30 08:47:30,10.956,,,,,
218,2022/09/30 08:52:30,10.956,,,,,
219,2022/09/30 08:57:30,10.956,,,,,
220,2022/09/30 09:02:30,10.956,,,,,
221,2022/09/30 09:07:30,10.980,,,,,
222,2022/09/30 09:12:30,10.980,,,,,
223,2022/09/30 09:17:30,10.980,,,,,
224,2022/09/30 09:22:30,10.980,,,,,
225,2022/09/30 09:27:30,10.980,,,,,
226,2022/09/30 09:32:30,11.005,,,,,
227,2022/09/30 09:37:30,11.005,,,,,
228,2022/09/30 09:42:30,11.005,,,,,
229,2022/09/30 09:47:30,11.029,,,,,
230,2022/09/30 09:52:30,11.053,,,,,
231,2022/09/30 09:57:30,11.053,,,,,
232,2022/09/30 10:02:30,11.053,,,,,
233,2022/09/30 10:07:30,11.053,,,,,
234,2022/09/30 10:12:30,11.078,,,,,
235,2022/09/30 10:17:30,11.078,,,,,
236,2022/09/30 10:22:30,11.102,,,,,
237,2022/09/30 10:27:30,11.151,,,,,
238,2022/09/30 10:32:30,11.175,,,,,
239,2022/09/30 10:37:30,11.175,,,,,
240,2022/09/30 10:42:30,11.200,,,,,
241,2022/09/30 10:47:30,11.224,,,,,
242,2022/09/30 10:52:30,11.248,,,,,
243,2022/09/30 10:57:30,11.273,,,,,
244,2022/09/30 11:02:30,11.321,,,,,
245,2022/09/30 11:07:30,11.346,,,,,
246,2022/09/30 11:12:30,11.370,,,,,
247,2022/09/30 11:17:30,11.467,,,,,
248,2022/09/30 11:22:30,11.467,,,,,
249,2022/09/30 11:27:30,11.492,,,,,
250,2022/09/30 11:32:30,11.540,,,,,
251,2022/09/30 11:37:30,11.565,,,,,
252,2022/09/30 11:42:30,11.589,,,,,
253,2022/09/30 11:47:30,11.637,,,,,
254,2022/09/30 11:52:30,11.662,,,,,
255,2022/09/30 11:57:30,11.710,,,,,
256,2022/09/30 12:02:30,11.734,,,,,
257,2022/09/30 12:07:30,11.783,,,,,
258,2022/09/30 12:12:30,11.807,,,,,
259,2022/09/30 12:17:30,11.856,,,,,
260,2022/09/30 12:22:30,11.880,,,,,
261,2022/09/30 12:27:30,11.904,,,,,
262,2022/09/30 12:32:30,11.953,,,,,
263,2022/09/30 12:37:30,12.001,,,,,
264,2022/09/30 12:42:30,12.025,,,,,
265,2022/09/30 12:47:30,12.074,,,,,
266,2022/09/30 12:52:30,12.098,,,,,
267,2022/09/30 12:57:30,12.171,,,,,
268,2022/09/30 13:02:30,12.219,,,,,
269,2022/09/30 13:07:30,12.534,,,,,
270,2022/09/30 13:12:30,12.799,,,,,
271,2022/09/30 13:17:30,12.703,,,,,
272,2022/09/30 13:22:30,12.630,,,,,
273,2022/09/30 13:27:30,12.485,,,,,
274,2022/09/30 13:32:30,12.703,,,,,
275,2022/09/30 13:37:30,12.871,,,,,
276,2022/09/30 13:42:30,12.775,,,,,
277,2022/09/30 13:47:30,12.703,,,,,
278,2022/09/30 13:52:30,12.630,,,,,
279,2022/09/30 13:57:30,12.534,,,,,
280,2022/09/30 14:02:30,12.534,,,,,
281,2022/09/30 14:07:30,12.558,,,,,
282,2022/09/30 14:12:30,12.582,,,,,
283,2022/09/30 14:17:30,12.582,,,,,
284,2022/09/30 14:22:30,12.582,,,,,
285,2022/09/30 14:27:30,12.606,,,,,
286,2022/09/30 14:32:30,12.606,,,,,
287,2022/09/30 14:37:30,12.582,,,,,
288,2022/09/30 14:42:30,12.558,,,,,
289,2022/09/30 14:47:30,12.534,,,,,
290,2022/09/30 14:52:30,12.534,,,,,
291,2022/09/30 14:57:30,12.558,,,,,
292,2022/09/30 15:02:30,12.534,,,,,
293,2022/09/30 15:07:30,12.534,,,,,
294,2022/09/30 15:12:30,12.534,,,,,
295,2022/09/30 15:17:30,12.558,,,,,
296,2022/09/30 15:22:30,12.509,,,,,
297,2022/09/30 15:27:30,12.485,,,,,
298,2022/09/30 15:32:30,12.485,,,,,
299,2022/09/30 15:37:30,12.437,,,,,
300,2022/09/30 15:42:30,12.437,,,,,
301,2022/09/30 15:47:30,12.389,,,,,
302,2022/09/30 15:52:30,12.364,,,,,
303,2022/09/30 15:57:30,12.364,,,,,
304,2022/09/30 16:02:30,12.389,,,,,
305,2022/09/30 16:07:30,12.340,,,,,
306,2022/09/30 16:12:30,12.316,,,,,
307,2022/09/30 16:17:30,12.316,,,,,
308,2022/09/30 16:22:30,12.316,,,,,
309,2022/09/30 16:27:30,12.292,,,,,
310,2022/09/30 16:32:30,12.268,,,,,
311,2022/09/30 16:37:30,12.268,,,,,
312,2022/09/30 16:42:30,12.268,,,,,
313,2022/09/30 16:47:30,12.268,,,,,
314,2022/09/30 16:52:30,12.243,,,,,
315,2022/09/30 16:57:30,12.219,,,,,
316,2022/09/30 17:02:30,12.195,,,,,
317,2022/09/30 17:07:30,12.147,,,,,
318,2022/09/30 17:12:30,12.122,,,,,
319,2022/09/30 17:17:30,12.098,,,,,
320,2022/09/30 17:22:30,12.074,,,,,
321,2022/09/30 17:27:30,12.050,,,,,
322,2022/09/30 17:32:30,12.050,,,,,
323,2022/09/30 17:37:30,12.025,,,,,
324,2022/09/30 17:42:30,12.001,,,,,
325,2022/09/30 17:47:30,11.977,,,,,
326,2022/09/30 17:52:30,11.953,,,,,
327,2022/09/30 17:57:30,11.929,,,,,
328,2022/09/30 18:02:30,11.904,,,,,
329,2022/09/30 18:07:30,11.856,,,,,
330,2022/09/30 18:12:30,11.807,,,,,
331,2022/09/30 18:17:30,11.783,,,,,
332,2022/09/30 18:22:30,11.734,,,,,
333,2022/09/30 18:27:30,11.710,,,,,
334,2022/09/30 18:32:30,11.686,,,,,
335,2022/09/30 18:37:30,11.637,,,,,
336,2022/09/30 18:42:30,11.589,,,,,
337,2022/09/30 18:47:30,11.540,,,,,
338,2022/09/30 18:52:30,11.516,,,,,
339,2022/09/30 18:57:30,11.516,,,,,
340,2022/09/30 19:02:30,11.492,,,,,
341,2022/09/30 19:07:30,11.467,,,,,
342,2022/09/30 19:12:30,11.443,,,,,
343,2022/09/30 19:17:30,11.419,,,,,
344,2022/09/30 19:22:30,11.419,,,,,
345,2022/09/30 19:27:30,11.370,,,,,
346,2022/09/30 19:32:30,11.370,,,,,
347,2022/09/30 19:37:30,11.346,,,,,
348,2022/09/30 19:42:30,11.321,,,,,
349,2022/09/30 19:47:30,11.297,,,,,
350,2022/09/30 19:52:30,11.273,,,,,
351,2022/09/30 19:57:30,11.273,,,,,
352,2022/09/30 20:02:30,11.248,,,,,
353,2022/09/30 20:07:30,11.248,,,,,
354,2022/09/30 20:12:30,11.248,,,,,
355,2022/09/30 20:17:30,11.248,,,,,
356,2022/09/30 20:22:30,11.224,,,,,
357,2022/09/30 20:27:30,11.224,,,,,
358,2022/09/30 20:32:30,11.224,,,,,
359,2022/09/30 20:37:30,11.200,,,,,
360,2022/09/30 20:42:30,11.200,,,,,
361,2022/09/30 20:47:30,11.175,,,,,
362,2022/09/30 20:52:30,11.175,,,,,
363,2022/09/30 20:57:30,11.175,,,,,
364,2022/09/30 21:02:30,11.175,,,,,
365,2022/09/30 21:07:30,11.175,,,,,
366,2022/09/30 21:12:30,11.175,,,,,
367,2022/09/30 21:17:30,11.151,,,,,
368,2022/09/30 21:22:30,11.151,,,,,
369,2022/09/30 21:27:30,11.151,,,,,
370,2022/09/30 21:32:30,11.151,,,,,
371,2022/09/30 21:37:30,11.151,,,,,
372,2022/09/30 21:42:30,11.127,,,,,
373,2022/09/30 21:47:30,11.127,,,,,
374,2022/09/30 21:52:30,11.127,,,,,
375,2022/09/30 21:57:30,11.127,,,,,
376,2022/09/30 22:02:30,11.127,,,,,
377,2022/09/30 22:07:30,11.127,,,,,
378,2022/09/30 22:12:30,11.127,,,,,
379,2022/09/30 22:17:30,11.127,,,,,
380,2022/09/30 22:22:30,11.127,,,,,
381,2022/09/30 22:27:30,11.127,,,,,
382,2022/09/30 22:32:30,11.102,,,,,
383,2022/09/30 22:37:30,11.102,,,,,
384,2022/09/30 22:42:30,11.102,,,,,
385,2022/09/30 22:47:30,11.102,,,,,
386,2022/09/30 22:52:30,11.102,,,,,
387,2022/09/30 22:57:30,11.102,,,,,
388,2022/09/30 23:02:30,11.102,,,,,
389,2022/09/30 23:07:30,11.078,,,,,
390,2022/09/30 23:12:30,11.078,,,,,
391,2022/09/30 23:17:30,11.078,,,,,
392,2022/09/30 23:22:30,11.078,,,,,
393,2022/09/30 23:27:30,11.078,,,,,
394,2022/09/30 23:32:30,11.078,,,,,
395,2022/09/30 23:37:30,11.078,,,,,
396,2022/09/30 23:42:30,11.078,,,,,
397,2022/09/30 23:47:30,11.078,,,,,
398,2022/09/30 23:52:30,11.078,,,,,
399,2022/09/30 23:57:30,11.078,,,,,
400,2022/10/01 00:02:30,11.078,,,,,
401,2022/10/01 00:07:30,11.078,,,,,
402,2022/10/01 00:12:30,11.078,,,,,
403,2022/10/01 00:17:30,11.078,,,,,
404,2022/10/01 00:22:30,11.053,,,,,
405,2022/10/01 00:27:30,11.078,,,,,
406,2022/10/01 00:32:30,11.053,,,,,
407,2022/10/01 00:37:30,11.053,,,,,
408,2022/10/01 00:42:30,11.053,,,,,
409,2022/10/01 00:47:30,11.053,,,,,
410,2022/10/01 00:52:30,11.053,,,,,
411,2022/10/01 00:57:30,11.053,,,,,
412,2022/10/01 01:02:30,11.053,,,,,
413,2022/10/01 01:07:30,11.053,,,,,
414,2022/10/01 01:12:30,11.053,,,,,
415,2022/10/01 01:17:30,11.053,,,,,
416,2022/10/01 01:22:30,11.053,,,,,
417,2022/10/01 01:27:30,11.053,,,,,
418,2022/10/01 01:32:30,11.053,,,,,
419,2022/10/01 01:37:30,11.029,,,,,
420,2022/10/01 01:42:30,11.029,,,,,
421,2022/10/01 01:47:30,11.029,,,,,
422,2022/10/01 01:52:30,11.029,,,,,
423,2022/10/01 01:57:30,11.029,,,,,
424,2022/10/01 02:02:30,11.029,,,,,
425,2022/10/01 02:07:30,11.029,,,,,
426,2022/10/01 02:12:30,11.029,,,,,
427,2022/10/01 02:17:30,11.029,,,,,
428,2022/10/01 02:22:30,11.005,,,,,
429,2022/10/01 02:27:30,11.005,,,,,
430,2022/10/01 02:32:30,11.005,,,,,
431,2022/10/01 02:37:30,11.005,,,,,
432,2022/10/01 02:42:30,11.005,,,,,
433,2022/10/01 02:47:30,11.005,,,,,
434,2022/10/01 02:52:30,11.005,,,,,
435,2022/10/01 02:57:30,10.980,,,,,
436,2022/10/01 03:02:30,10.980,,,,,
437,2022/10/01 03:07:30,10.980,,,,,
438,2022/10/01 03:12:30,10.980,,,,,
439,2022/10/01 03:17:30,10.980,,,,,
440,2022/10/01 03:22:30,10.980,,,,,
441,2022/10/01 03:27:30,10.980,,,,,
442,2022/10/01 03:32:30,10.980,,,,,
443,2022/10/01 03:37:30,10.980,,,,,
444,2022/10/01 03:42:30,10.980,,,,,
445,2022/10/01 03:47:30,10.956,,,,,
446,2022/10/01 03:52:30,10.956,,,,,
447,2022/10/01 03:57:30,10.956,,,,,
448,2022/10/01 04:02:30,10.956,,,,,
449,2022/10/01 04:07:30,10.956,,,,,
450,2022/10/01 04:12:30,10.956,,,,,
451,2022/10/01 04:17:30,10.956,,,,,
452,2022/10/01 04:22:30,10.956,,,,,
453,2022/10/01 04:27:30,10.956,,,,,
454,2022/10/01 04:32:30,10.956,,,,,
455,2022/10/01 04:37:30,10.956,,,,,
456,2022/10/01 04:42:30,10.956,,,,,
457,2022/10/01 04:47:30,10.956,,,,,
458,2022/10/01 04:52:30,10.956,,,,,
459,2022/10/01 04:57:30,10.956,,,,,
460,2022/10/01 05:02:30,10.956,,,,,
461,2022/10/01 05:07:30,10.956,,,,,
462,2022/10/01 05:12:30,10.956,,,,,
463,2022/10/01 05:17:30,10.956,,,,,
464,2022/10/01 05:22:30,10.956,,,,,
465,2022/10/01 05:27:30,10.956,,,,,
466,2022/10/01 05:32:30,10.956,,,,,
467,2022/10/01 05:37:30,10.956,,,,,
468,2022/10/01 05:42:30,10.956,,,,,
469,2022/10/01 05:47:30,10.932,,,,,
470,2022/10/01 05:52:30,10.932,,,,,
471,2022/10/01 05:57:30,10.907,,,,,
472,2022/10/01 06:02:30,10.907,,,,,
473,2022/10/01 06:07:30,10.907,,,,,
474,2022/10/01 06:12:30,10.883,,,,,
475,2022/10/01 06:17:30,10.883,,,,,
476,2022/10/01 06:22:30,10.883,,,,,
477,2022/10/01 06:27:30,10.883,,,,,
478,2022/10/01 06:32:30,10.883,,,,,
479,2022/10/01 06:37:30,10.858,,,,,
480,2022/10/01 06:42:30,10.858,,,,,
481,2022/10/01 06:47:30,10.858,,,,,
482,2022/10/01 06:52:30,10.858,,,,,
483,2022/10/01 06:57:30,10.858,,,,,
484,2022/10/01 07:02:30,10.858,,,,,
485,2022/10/01 07:07:30,10.834,,,,,
486,2022/10/01 07:12:30,10.834,,,,,
487,2022/10/01 07:17:30,10.834,,,,,
488,2022/10/01 07:22:30,10.834,,,,,
489,2022/10/01 07:27:30,10.834,,,,,
490,2022/10/01 07:32:30,10.834,,,,,
491,2022/10/01 07:37:30,10.834,,,,,
492,2022/10/01 07:42:30,10.834,,,,,
493,2022/10/01 07:47:30,10.834,,,,,
494,2022/10/01 07:52:30,10.834,,,,,
495,2022/10/01 07:57:30,10.834,,,,,
496,2022/10/01 08:02:30,10.858,,,,,
497,2022/10/01 08:07:30,10.858,,,,,
498,2022/10/01 08:12:30,10.858,,,,,
499,2022/10/01 08:17:30,10.858,,,,,
500,2022/10/01 08:22:30,10.858,,,,,
501,2022/10/01 08:27:30,10.858,,,,,
502,2022/10/01 08:32:30,10.883,,,,,
503,2022/10/01 08:37:30,10.883,,,,,
504,2022/10/01 08:42:30,10.907,,,,,
505,2022/10/01 08:47:30,10.932,,,,,
506,2022/10/01 08:52:30,10.932,,,,,
507,2022/10/01 08:57:30,10.956,,,,,
508,2022/10/01 09:02:30,10.956,,,,,
509,2022/10/01 09:07:30,10.980,,,,,
510,2022/10/01 09:12:30,10.980,,,,,
511,2022/10/01 09:17:30,11.005,,,,,
512,2022/10/01 09:22:30,11.029,,,,,
513,2022/10/01 09:27:30,11.029,,,,,
514,2022/10/01 09:32:30,11.053,,,,,
515,2022/10/01 09:37:30,11.078,,,,,
516,2022/10/01 09:42:30,11.078,,,,,
517,2022/10/01 09:47:30,11.127,,,,,
518,2022/10/01 09:52:30,11.175,,,,,
519,2022/10/01 09:57:30,11.248,,,,,
520,2022/10/01 10:02:30,11.273,,,,,
521,2022/10/01 10:07:30,11.321,,,,,
522,2022/10/01 10:12:30,11.346,,,,,
523,2022/10/01 10:17:30,11.419,,,,,
524,2022/10/01 10:22:30,11.443,,,,,
525,2022/10/01 10:27:30,11.467,,,,,
526,2022/10/01 10:32:30,11.516,,,,,
527,2022/10/01 10:37:30,11.565,,,,,
528,2022/10/01 10:42:30,11.589,,,,,
529,2022/10/01 10:47:30,11.613,,,,,
530,2022/10/01 10:52:30,11.662,,,,,
531,2022/10/01 10:57:30,11.686,,,,,
532,2022/10/01 11:02:30,11.710,,,,,
533,2022/10/01 11:07:30,11.759,,,,,
534,2022/10/01 11:12:30,11.783,,,,,
535,2022/10/01 11:17:30,11.807,,,,,
536,2022/10/01 11:22:30,11.856,,,,,
537,2022/10/01 11:27:30,11.880,,,,,
538,2022/10/01 11:32:30,11.904,,,,,
539,2022/10/01 11:37:30,11.953,,,,,
540,2022/10/01 11:42:30,11.977,,,,,
541,2022/10/01 11:47:30,12.001,,,,,
542,2022/10/01 11:52:30,12.050,,,,,
543,2022/10/01 11:57:30,12.074,,,,,
544,2022/10/01 12:02:30,12.098,,,,,
545,2022/10/01 12:07:30,12.147,,,,,
546,2022/10/01 12:12:30,12.171,,,,,
547,2022/10/01 12:17:30,12.219,,,,,
548,2022/10/01 12:22:30,12.243,,,,,
549,2022/10/01 12:27:30,12.268,,,,,
550,2022/10/01 12:32:30,12.292,,,,,
551,2022/10/01 12:37:30,12.340,,,,,
552,2022/10/01 12:42:30,12.364,,,,,
553,2022/10/01 12:47:30,12.389,,,,,
554,2022/10/01 12:52:30,12.413,,,,,
555,2022/10/01 12:57:30,12.437,,,,,
556,2022/10/01 13:02:30,12.485,,,,,
557,2022/10/01 13:07:30,12.799,,,,,
558,2022/10/01 13:12:30,12.992,,,,,
559,2022/10/01 13:17:30,12.871,,,,,
560,2022/10/01 13:22:30,12.799,,,,,
561,2022/10/01 13:27:30,12.703,,,,,
562,2022/10/01 13:32:30,12.896,,,,,
563,2022/10/01 13:37:30,13.185,,,,,
564,2022/10/01 13:42:30,13.137,,,,,
565,2022/10/01 13:47:30,12.992,,,,,
566,2022/10/01 13:52:30,12.823,,,,,
567,2022/10/01 13:57:30,12.727,,,,,
568,2022/10/01 14:02:30,12.727,,,,,
569,2022/10/01 14:07:30,12.727,,,,,
