"Plot Title: PycnoFeeding_TankX5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10893406, SEN S/N: 10893406)","Coupler Detached (LGR S/N: 10893406)","Coupler Attached (LGR S/N: 10893406)","Host Connected (LGR S/N: 10893406)","Stopped (LGR S/N: 10893406)","End Of File (LGR S/N: 10893406)"
236,2022/09/30 10:20:00,11.053,,,,,
237,2022/09/30 10:25:00,11.078,,,,,
238,2022/09/30 10:30:00,11.127,,,,,
239,2022/09/30 10:35:00,11.151,,,,,
240,2022/09/30 10:40:00,11.151,,,,,
241,2022/09/30 10:45:00,11.175,,,,,
242,2022/09/30 10:50:00,11.175,,,,,
243,2022/09/30 10:55:00,11.224,,,,,
244,2022/09/30 11:00:00,11.248,,,,,
245,2022/09/30 11:05:00,11.273,,,,,
246,2022/09/30 11:10:00,11.297,,,,,
247,2022/09/30 11:15:00,11.394,,,,,
248,2022/09/30 11:20:00,11.394,,,,,
249,2022/09/30 11:25:00,11.419,,,,,
250,2022/09/30 11:30:00,11.443,,,,,
251,2022/09/30 11:35:00,11.492,,,,,
252,2022/09/30 11:40:00,11.516,,,,,
253,2022/09/30 11:45:00,11.540,,,,,
254,2022/09/30 11:50:00,11.589,,,,,
255,2022/09/30 11:55:00,11.637,,,,,
256,2022/09/30 12:00:00,11.686,,,,,
257,2022/09/30 12:05:00,11.710,,,,,
258,2022/09/30 12:10:00,11.734,,,,,
259,2022/09/30 12:15:00,11.832,,,,,
260,2022/09/30 12:20:00,11.904,,,,,
261,2022/09/30 12:25:00,12.001,,,,,
262,2022/09/30 12:30:00,12.558,,,,,
263,2022/09/30 12:35:00,12.606,,,,,
264,2022/09/30 12:40:00,12.268,,,,,
265,2022/09/30 12:45:00,12.122,,,,,
266,2022/09/30 12:50:00,12.147,,,,,
267,2022/09/30 12:55:00,12.219,,,,,
268,2022/09/30 13:00:00,12.896,,,,,
269,2022/09/30 13:05:00,13.209,,,,,
270,2022/09/30 13:10:00,12.847,,,,,
271,2022/09/30 13:15:00,12.340,,,,,
272,2022/09/30 13:20:00,12.340,,,,,
273,2022/09/30 13:25:00,12.364,,,,,
274,2022/09/30 13:30:00,12.389,,,,,
275,2022/09/30 13:35:00,12.389,,,,,
276,2022/09/30 13:40:00,12.437,,,,,
277,2022/09/30 13:45:00,12.485,,,,,
278,2022/09/30 13:50:00,12.509,,,,,
279,2022/09/30 13:55:00,12.534,,,,,
280,2022/09/30 14:00:00,12.558,,,,,
281,2022/09/30 14:05:00,12.582,,,,,
282,2022/09/30 14:10:00,12.630,,,,,
283,2022/09/30 14:15:00,12.630,,,,,
284,2022/09/30 14:20:00,12.630,,,,,
285,2022/09/30 14:25:00,12.630,,,,,
286,2022/09/30 14:30:00,12.606,,,,,
287,2022/09/30 14:35:00,12.630,,,,,
288,2022/09/30 14:40:00,12.630,,,,,
289,2022/09/30 14:45:00,12.606,,,,,
290,2022/09/30 14:50:00,12.630,,,,,
291,2022/09/30 14:55:00,12.630,,,,,
292,2022/09/30 15:00:00,12.630,,,,,
293,2022/09/30 15:05:00,12.654,,,,,
294,2022/09/30 15:10:00,12.606,,,,,
295,2022/09/30 15:15:00,12.582,,,,,
296,2022/09/30 15:20:00,12.558,,,,,
297,2022/09/30 15:25:00,12.558,,,,,
298,2022/09/30 15:30:00,12.509,,,,,
299,2022/09/30 15:35:00,12.485,,,,,
300,2022/09/30 15:40:00,12.485,,,,,
301,2022/09/30 15:45:00,12.485,,,,,
302,2022/09/30 15:50:00,12.485,,,,,
303,2022/09/30 15:55:00,12.461,,,,,
304,2022/09/30 16:00:00,12.461,,,,,
305,2022/09/30 16:05:00,12.437,,,,,
306,2022/09/30 16:10:00,12.437,,,,,
307,2022/09/30 16:15:00,12.437,,,,,
308,2022/09/30 16:20:00,12.413,,,,,
309,2022/09/30 16:25:00,12.413,,,,,
310,2022/09/30 16:30:00,12.389,,,,,
311,2022/09/30 16:35:00,12.389,,,,,
312,2022/09/30 16:40:00,12.389,,,,,
313,2022/09/30 16:45:00,12.389,,,,,
314,2022/09/30 16:50:00,12.364,,,,,
315,2022/09/30 16:55:00,12.364,,,,,
316,2022/09/30 17:00:00,12.340,,,,,
317,2022/09/30 17:05:00,12.316,,,,,
318,2022/09/30 17:10:00,12.316,,,,,
319,2022/09/30 17:15:00,12.292,,,,,
320,2022/09/30 17:20:00,12.268,,,,,
321,2022/09/30 17:25:00,12.243,,,,,
322,2022/09/30 17:30:00,12.243,,,,,
323,2022/09/30 17:35:00,12.195,,,,,
324,2022/09/30 17:40:00,12.195,,,,,
325,2022/09/30 17:45:00,12.147,,,,,
326,2022/09/30 17:50:00,12.122,,,,,
327,2022/09/30 17:55:00,12.122,,,,,
328,2022/09/30 18:00:00,12.074,,,,,
329,2022/09/30 18:05:00,12.050,,,,,
330,2022/09/30 18:10:00,12.001,,,,,
331,2022/09/30 18:15:00,11.977,,,,,
332,2022/09/30 18:20:00,11.953,,,,,
333,2022/09/30 18:25:00,11.904,,,,,
334,2022/09/30 18:30:00,11.880,,,,,
335,2022/09/30 18:35:00,11.832,,,,,
336,2022/09/30 18:40:00,11.783,,,,,
337,2022/09/30 18:45:00,11.759,,,,,
338,2022/09/30 18:50:00,11.734,,,,,
339,2022/09/30 18:55:00,11.686,,,,,
340,2022/09/30 19:00:00,11.662,,,,,
341,2022/09/30 19:05:00,11.637,,,,,
342,2022/09/30 19:10:00,11.613,,,,,
343,2022/09/30 19:15:00,11.565,,,,,
344,2022/09/30 19:20:00,11.540,,,,,
345,2022/09/30 19:25:00,11.516,,,,,
346,2022/09/30 19:30:00,11.516,,,,,
347,2022/09/30 19:35:00,11.467,,,,,
348,2022/09/30 19:40:00,11.467,,,,,
349,2022/09/30 19:45:00,11.443,,,,,
350,2022/09/30 19:50:00,11.419,,,,,
351,2022/09/30 19:55:00,11.394,,,,,
352,2022/09/30 20:00:00,11.370,,,,,
353,2022/09/30 20:05:00,11.370,,,,,
354,2022/09/30 20:10:00,11.346,,,,,
355,2022/09/30 20:15:00,11.346,,,,,
356,2022/09/30 20:20:00,11.321,,,,,
357,2022/09/30 20:25:00,11.321,,,,,
358,2022/09/30 20:30:00,11.297,,,,,
359,2022/09/30 20:35:00,11.297,,,,,
360,2022/09/30 20:40:00,11.297,,,,,
361,2022/09/30 20:45:00,11.273,,,,,
362,2022/09/30 20:50:00,11.273,,,,,
363,2022/09/30 20:55:00,11.248,,,,,
364,2022/09/30 21:00:00,11.248,,,,,
365,2022/09/30 21:05:00,11.248,,,,,
366,2022/09/30 21:10:00,11.224,,,,,
367,2022/09/30 21:15:00,11.200,,,,,
368,2022/09/30 21:20:00,11.200,,,,,
369,2022/09/30 21:25:00,11.175,,,,,
370,2022/09/30 21:30:00,11.175,,,,,
371,2022/09/30 21:35:00,11.175,,,,,
372,2022/09/30 21:40:00,11.175,,,,,
373,2022/09/30 21:45:00,11.151,,,,,
374,2022/09/30 21:50:00,11.151,,,,,
375,2022/09/30 21:55:00,11.151,,,,,
376,2022/09/30 22:00:00,11.127,,,,,
377,2022/09/30 22:05:00,11.127,,,,,
378,2022/09/30 22:10:00,11.127,,,,,
379,2022/09/30 22:15:00,11.127,,,,,
380,2022/09/30 22:20:00,11.127,,,,,
381,2022/09/30 22:25:00,11.102,,,,,
382,2022/09/30 22:30:00,11.102,,,,,
383,2022/09/30 22:35:00,11.102,,,,,
384,2022/09/30 22:40:00,11.102,,,,,
385,2022/09/30 22:45:00,11.078,,,,,
386,2022/09/30 22:50:00,11.078,,,,,
387,2022/09/30 22:55:00,11.078,,,,,
388,2022/09/30 23:00:00,11.078,,,,,
389,2022/09/30 23:05:00,11.078,,,,,
390,2022/09/30 23:10:00,11.053,,,,,
391,2022/09/30 23:15:00,11.053,,,,,
392,2022/09/30 23:20:00,11.053,,,,,
393,2022/09/30 23:25:00,11.053,,,,,
394,2022/09/30 23:30:00,11.053,,,,,
395,2022/09/30 23:35:00,11.053,,,,,
396,2022/09/30 23:40:00,11.053,,,,,
397,2022/09/30 23:45:00,11.029,,,,,
398,2022/09/30 23:50:00,11.029,,,,,
399,2022/09/30 23:55:00,11.029,,,,,
400,2022/10/01 00:00:00,11.029,,,,,
401,2022/10/01 00:05:00,11.029,,,,,
402,2022/10/01 00:10:00,11.029,,,,,
403,2022/10/01 00:15:00,11.029,,,,,
404,2022/10/01 00:20:00,11.029,,,,,
405,2022/10/01 00:25:00,11.005,,,,,
406,2022/10/01 00:30:00,11.005,,,,,
407,2022/10/01 00:35:00,11.005,,,,,
408,2022/10/01 00:40:00,11.005,,,,,
409,2022/10/01 00:45:00,11.005,,,,,
410,2022/10/01 00:50:00,11.005,,,,,
411,2022/10/01 00:55:00,11.005,,,,,
412,2022/10/01 01:00:00,11.005,,,,,
413,2022/10/01 01:05:00,11.005,,,,,
414,2022/10/01 01:10:00,10.980,,,,,
415,2022/10/01 01:15:00,10.980,,,,,
416,2022/10/01 01:20:00,10.980,,,,,
417,2022/10/01 01:25:00,10.980,,,,,
418,2022/10/01 01:30:00,10.980,,,,,
419,2022/10/01 01:35:00,10.980,,,,,
420,2022/10/01 01:40:00,10.980,,,,,
421,2022/10/01 01:45:00,10.980,,,,,
422,2022/10/01 01:50:00,10.956,,,,,
423,2022/10/01 01:55:00,10.956,,,,,
424,2022/10/01 02:00:00,10.956,,,,,
425,2022/10/01 02:05:00,10.956,,,,,
426,2022/10/01 02:10:00,10.956,,,,,
427,2022/10/01 02:15:00,10.956,,,,,
428,2022/10/01 02:20:00,10.956,,,,,
429,2022/10/01 02:25:00,10.932,,,,,
430,2022/10/01 02:30:00,10.956,,,,,
431,2022/10/01 02:35:00,10.932,,,,,
432,2022/10/01 02:40:00,10.932,,,,,
433,2022/10/01 02:45:00,10.932,,,,,
434,2022/10/01 02:50:00,10.932,,,,,
435,2022/10/01 02:55:00,10.932,,,,,
436,2022/10/01 03:00:00,10.932,,,,,
437,2022/10/01 03:05:00,10.932,,,,,
438,2022/10/01 03:10:00,10.907,,,,,
439,2022/10/01 03:15:00,10.907,,,,,
440,2022/10/01 03:20:00,10.907,,,,,
441,2022/10/01 03:25:00,10.907,,,,,
442,2022/10/01 03:30:00,10.907,,,,,
443,2022/10/01 03:35:00,10.907,,,,,
444,2022/10/01 03:40:00,10.907,,,,,
445,2022/10/01 03:45:00,10.883,,,,,
446,2022/10/01 03:50:00,10.907,,,,,
447,2022/10/01 03:55:00,10.907,,,,,
448,2022/10/01 04:00:00,10.907,,,,,
449,2022/10/01 04:05:00,10.883,,,,,
450,2022/10/01 04:10:00,10.883,,,,,
451,2022/10/01 04:15:00,10.883,,,,,
452,2022/10/01 04:20:00,10.883,,,,,
453,2022/10/01 04:25:00,10.883,,,,,
454,2022/10/01 04:30:00,10.883,,,,,
455,2022/10/01 04:35:00,10.883,,,,,
456,2022/10/01 04:40:00,10.883,,,,,
457,2022/10/01 04:45:00,10.858,,,,,
458,2022/10/01 04:50:00,10.883,,,,,
459,2022/10/01 04:55:00,10.858,,,,,
460,2022/10/01 05:00:00,10.883,,,,,
461,2022/10/01 05:05:00,10.883,,,,,
462,2022/10/01 05:10:00,10.883,,,,,
463,2022/10/01 05:15:00,10.883,,,,,
464,2022/10/01 05:20:00,10.883,,,,,
465,2022/10/01 05:25:00,10.883,,,,,
466,2022/10/01 05:30:00,10.883,,,,,
467,2022/10/01 05:35:00,10.883,,,,,
468,2022/10/01 05:40:00,10.858,,,,,
469,2022/10/01 05:45:00,10.858,,,,,
470,2022/10/01 05:50:00,10.858,,,,,
471,2022/10/01 05:55:00,10.834,,,,,
472,2022/10/01 06:00:00,10.834,,,,,
473,2022/10/01 06:05:00,10.834,,,,,
474,2022/10/01 06:10:00,10.834,,,,,
475,2022/10/01 06:15:00,10.834,,,,,
476,2022/10/01 06:20:00,10.810,,,,,
477,2022/10/01 06:25:00,10.810,,,,,
478,2022/10/01 06:30:00,10.810,,,,,
479,2022/10/01 06:35:00,10.810,,,,,
480,2022/10/01 06:40:00,10.785,,,,,
481,2022/10/01 06:45:00,10.785,,,,,
482,2022/10/01 06:50:00,10.785,,,,,
483,2022/10/01 06:55:00,10.785,,,,,
484,2022/10/01 07:00:00,10.785,,,,,
485,2022/10/01 07:05:00,10.785,,,,,
486,2022/10/01 07:10:00,10.785,,,,,
487,2022/10/01 07:15:00,10.785,,,,,
488,2022/10/01 07:20:00,10.785,,,,,
489,2022/10/01 07:25:00,10.761,,,,,
490,2022/10/01 07:30:00,10.761,,,,,
491,2022/10/01 07:35:00,10.785,,,,,
492,2022/10/01 07:40:00,10.761,,,,,
493,2022/10/01 07:45:00,10.761,,,,,
494,2022/10/01 07:50:00,10.761,,,,,
495,2022/10/01 07:55:00,10.785,,,,,
496,2022/10/01 08:00:00,10.785,,,,,
497,2022/10/01 08:05:00,10.785,,,,,
498,2022/10/01 08:10:00,10.785,,,,,
499,2022/10/01 08:15:00,10.785,,,,,
500,2022/10/01 08:20:00,10.785,,,,,
501,2022/10/01 08:25:00,10.810,,,,,
502,2022/10/01 08:30:00,10.810,,,,,
503,2022/10/01 08:35:00,10.834,,,,,
504,2022/10/01 08:40:00,10.858,,,,,
505,2022/10/01 08:45:00,10.858,,,,,
506,2022/10/01 08:50:00,10.883,,,,,
507,2022/10/01 08:55:00,10.883,,,,,
508,2022/10/01 09:00:00,10.883,,,,,
509,2022/10/01 09:05:00,10.907,,,,,
510,2022/10/01 09:10:00,10.932,,,,,
511,2022/10/01 09:15:00,10.932,,,,,
512,2022/10/01 09:20:00,10.956,,,,,
513,2022/10/01 09:25:00,10.980,,,,,
514,2022/10/01 09:30:00,10.980,,,,,
515,2022/10/01 09:35:00,11.005,,,,,
516,2022/10/01 09:40:00,11.029,,,,,
517,2022/10/01 09:45:00,11.102,,,,,
518,2022/10/01 09:50:00,11.151,,,,,
519,2022/10/01 09:55:00,11.175,,,,,
520,2022/10/01 10:00:00,11.248,,,,,
521,2022/10/01 10:05:00,11.297,,,,,
522,2022/10/01 10:10:00,11.467,,,,,
523,2022/10/01 10:15:00,11.419,,,,,
524,2022/10/01 10:20:00,11.516,,,,,
525,2022/10/01 10:25:00,11.419,,,,,
526,2022/10/01 10:30:00,11.443,,,,,
527,2022/10/01 10:35:00,11.492,,,,,
528,2022/10/01 10:40:00,11.540,,,,,
529,2022/10/01 10:45:00,11.565,,,,,
530,2022/10/01 10:50:00,11.613,,,,,
531,2022/10/01 10:55:00,11.637,,,,,
532,2022/10/01 11:00:00,11.710,,,,,
533,2022/10/01 11:05:00,11.710,,,,,
534,2022/10/01 11:10:00,11.783,,,,,
535,2022/10/01 11:15:00,11.807,,,,,
536,2022/10/01 11:20:00,11.856,,,,,
537,2022/10/01 11:25:00,11.880,,,,,
538,2022/10/01 11:30:00,11.929,,,,,
539,2022/10/01 11:35:00,11.953,,,,,
540,2022/10/01 11:40:00,12.001,,,,,
541,2022/10/01 11:45:00,12.050,,,,,
542,2022/10/01 11:50:00,12.074,,,,,
543,2022/10/01 11:55:00,12.098,,,,,
544,2022/10/01 12:00:00,12.147,,,,,
545,2022/10/01 12:05:00,12.195,,,,,
546,2022/10/01 12:10:00,12.243,,,,,
547,2022/10/01 12:15:00,12.292,,,,,
548,2022/10/01 12:20:00,12.316,,,,,
549,2022/10/01 12:25:00,12.389,,,,,
550,2022/10/01 12:30:00,12.582,,,,,
551,2022/10/01 12:35:00,12.823,,,,,
552,2022/10/01 12:40:00,12.558,,,,,
553,2022/10/01 12:45:00,12.534,,,,,
554,2022/10/01 12:50:00,12.582,,,,,
555,2022/10/01 12:55:00,13.281,,,,,
556,2022/10/01 13:00:00,14.050,,,,,
557,2022/10/01 13:05:00,14.146,,,,,
558,2022/10/01 13:10:00,14.002,,,,,
559,2022/10/01 13:15:00,13.088,,,,,
560,2022/10/01 13:20:00,12.799,,,,,
561,2022/10/01 13:25:00,12.751,,,,,
562,2022/10/01 13:30:00,12.751,,,,,
563,2022/10/01 13:35:00,12.751,,,,,
564,2022/10/01 13:40:00,12.751,,,,,
565,2022/10/01 13:45:00,12.775,,,,,
566,2022/10/01 13:50:00,12.799,,,,,
567,2022/10/01 13:55:00,12.847,,,,,
568,2022/10/01 14:00:00,12.847,,,,,
569,2022/10/01 14:05:00,12.871,,,,,
